,Pclass,Sex_1,Age,SibSp,Parch,Fare,Embarked_1,Embarked_2,FamilySize,Title_1,Title_2,Title_3,Title_4
210,1.0,1.0,0.39683337521990447,0.0,0.0,0.04396587194327397,1.0,0.0,0.0,1.0,0.0,0.0,0.0
211,1.0,1.0,0.37512679519283465,0.0,0.0,0.013760683560491965,1.0,0.0,0.0,1.0,0.0,0.0,0.0
212,0.5,1.0,0.20834380497612465,0.0,0.0,0.1434624456306609,1.0,0.0,0.0,1.0,0.0,0.0,0.0
213,0.5,0.0,0.7486805730082936,0.125,0.0,0.050748620223090936,1.0,0.0,0.1,0.0,1.0,0.0,0.0
214,1.0,0.0,0.4722292033174164,0.5,0.3333333333333333,0.015175789316712771,1.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0
215,0.0,1.0,0.5224930887157577,0.0,0.0,0.08295447536466788,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216,1.0,0.0,0.37512679519283465,0.0,0.0,0.01537917417160685,0.0,0.0,0.0,0.0,0.0,1.0,0.0
217,0.0,1.0,0.7109826589595376,0.125,0.16666666666666666,0.32179836714362564,1.0,0.0,0.20000000000000004,1.0,0.0,0.0,0.0
218,0.0,0.0,0.6230208595124404,0.125,0.16666666666666666,0.41282050681475896,0.0,1.0,0.20000000000000004,0.0,1.0,0.0,0.0
219,1.0,1.0,0.37512679519283465,0.0,0.0,0.015712553569072387,1.0,0.0,0.0,1.0,0.0,0.0,0.0
220,0.5,0.0,0.37170143252073384,0.125,0.0,0.027049600139910042,0.0,1.0,0.1,0.0,0.0,1.0,0.0
221,1.0,1.0,0.2586076903744659,0.0,0.0,0.015712553569072387,1.0,0.0,0.0,1.0,0.0,0.0,0.0
222,0.5,0.0,0.2711736617240512,0.0,0.0,0.020494635090094415,1.0,0.0,0.0,0.0,1.0,0.0,0.0
223,1.0,1.0,0.2586076903744659,0.0,0.0,0.015216388212891242,1.0,0.0,0.0,1.0,0.0,0.0,0.0
224,0.0,0.0,0.6607187735611963,0.0,0.0,0.0535706338814965,0.0,1.0,0.0,0.0,1.0,0.0,0.0
225,1.0,0.0,0.37512679519283465,0.0,0.3333333333333333,0.029757819776815374,0.0,1.0,0.20000000000000004,0.0,1.0,0.0,0.0
226,1.0,1.0,0.2837396330736366,0.0,0.0,0.015216388212891242,1.0,0.0,0.0,1.0,0.0,0.0,0.0
227,1.0,0.0,0.37512679519283465,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,0.0,0.0,1.0,0.0
228,1.0,1.0,0.5036441316913798,0.0,0.0,0.029473237129564348,1.0,0.0,0.0,1.0,0.0,0.0,0.0
229,0.5,1.0,0.4470972606182458,0.0,0.0,0.025374310111545468,1.0,0.0,0.0,1.0,0.0,0.0,0.0
230,0.5,1.0,0.17064589092736868,0.0,0.0,0.12687155055772734,1.0,0.0,0.0,1.0,0.0,0.0,0.0
231,0.0,0.0,0.2586076903744659,0.0,0.0,0.051822148727810165,1.0,0.0,0.0,0.0,0.0,1.0,0.0
232,1.0,1.0,0.2586076903744659,0.125,0.0,0.012678957201736696,1.0,0.0,0.1,1.0,0.0,0.0,0.0
233,1.0,1.0,0.37512679519283465,0.0,0.0,0.01537917417160685,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,0.0,1.0,0.4847951746670017,0.125,0.0,0.13913573538264068,0.0,1.0,0.1,1.0,0.0,0.0,0.0
235,1.0,1.0,0.24604171902488062,0.0,0.0,0.015330377421392339,1.0,0.0,0.0,1.0,0.0,0.0,0.0
236,0.0,1.0,0.7989444584066349,0.125,0.0,0.14687821814567664,0.0,1.0,0.1,1.0,0.0,0.0,0.0
237,1.0,1.0,0.24604171902488062,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,1.0,0.0,0.0,0.0
238,0.5,0.0,0.22090977632571,0.125,0.16666666666666666,0.025374310111545468,1.0,0.0,0.20000000000000004,0.0,0.0,1.0,0.0
239,0.0,0.0,0.5978889168132697,0.125,0.0,0.20772776566317125,0.0,1.0,0.1,0.0,1.0,0.0,0.0
240,0.0,0.0,0.685850716260367,0.0,0.0,0.05410739813385612,0.0,1.0,0.0,0.0,1.0,0.0,0.0
241,0.5,0.0,0.5601910027645137,0.0,0.3333333333333333,0.05855610025741262,1.0,0.0,0.20000000000000004,0.0,1.0,0.0,0.0
242,0.0,1.0,0.5601910027645137,0.125,0.16666666666666666,0.2625265161540666,0.0,1.0,0.20000000000000004,1.0,0.0,0.0,0.0
243,1.0,1.0,0.37512679519283465,0.0,0.0,0.015395374692678068,1.0,0.0,0.0,1.0,0.0,0.0,0.0
244,1.0,1.0,0.37512679519283465,0.125,0.3333333333333333,0.04577135170121086,1.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0
245,0.0,1.0,0.5099271173661725,0.125,0.0,0.10122885832000206,1.0,0.0,0.1,1.0,0.0,0.0,0.0
246,0.5,0.0,0.2711736617240512,0.0,0.0,0.04098927018018883,1.0,0.0,0.0,0.0,1.0,0.0,0.0
247,0.5,1.0,0.5224930887157577,0.125,0.16666666666666666,0.06343577527886367,1.0,0.0,0.20000000000000004,1.0,0.0,0.0,0.0
248,0.5,0.0,0.35913546117114853,0.125,0.0,0.050748620223090936,1.0,0.0,0.1,0.0,1.0,0.0,0.0
249,1.0,0.0,0.37512679519283465,0.125,0.0,0.028212719478023115,0.0,1.0,0.1,0.0,1.0,0.0,0.0
250,0.5,0.0,0.006282985674792663,0.125,0.3333333333333333,0.05416439273810667,1.0,0.0,0.30000000000000004,0.0,0.0,1.0,0.0
251,1.0,1.0,0.24604171902488062,0.0,0.0,0.015468569817999833,1.0,0.0,0.0,1.0,0.0,0.0,0.0
252,0.0,1.0,0.33400351847197784,0.125,0.0,0.26697521827762305,0.0,1.0,0.1,1.0,0.0,0.0,0.0
253,1.0,1.0,0.2963056044232219,0.0,0.0,0.01820118783001242,1.0,0.0,0.0,1.0,0.0,0.0,0.0
254,1.0,1.0,0.40311636089469716,0.0,0.0,0.018542765081513996,1.0,0.0,0.0,1.0,0.0,0.0,0.0
255,1.0,1.0,0.37512679519283465,0.0,0.0,0.014736618564782174,1.0,0.0,0.0,1.0,0.0,0.0,0.0
256,1.0,1.0,0.37512679519283465,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,1.0,0.0,0.0,0.0
257,1.0,1.0,0.34656948982156316,0.0,0.0,0.015712553569072387,1.0,0.0,0.0,1.0,0.0,0.0,0.0
258,0.5,0.0,0.2334757476752953,0.0,0.0,0.025374310111545468,1.0,0.0,0.0,0.0,0.0,1.0,0.0
259,1.0,1.0,0.2586076903744659,0.0,0.0,0.015175789316712771,1.0,0.0,0.0,1.0,0.0,0.0,0.0
260,1.0,1.0,0.4533802462930384,0.125,0.0,0.033962538149299316,1.0,0.0,0.1,1.0,0.0,0.0,0.0
261,1.0,1.0,0.2586076903744659,0.0,0.0,0.015330377421392339,1.0,0.0,0.0,1.0,0.0,0.0,0.0
262,0.5,0.0,0.35913546117114853,0.0,0.3333333333333333,0.044893010197349675,1.0,0.0,0.20000000000000004,0.0,1.0,0.0,0.0
263,1.0,0.0,0.007288263382759488,0.125,0.16666666666666666,0.023780217875537836,1.0,0.0,0.20000000000000004,0.0,0.0,1.0,0.0
264,0.5,1.0,0.37170143252073384,0.0,0.0,0.024861944234293106,0.0,1.0,0.0,1.0,0.0,0.0,0.0
265,1.0,1.0,0.37512679519283465,0.0,0.0,0.015411575213749286,1.0,0.0,0.0,1.0,0.0,0.0,0.0
266,0.0,1.0,0.37512679519283465,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
267,1.0,1.0,0.37512679519283465,0.0,0.0,0.014736618564782174,1.0,0.0,0.0,1.0,0.0,0.0,0.0
268,1.0,0.0,0.37512679519283465,0.0,0.0,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,1.0,0.0
269,1.0,1.0,0.20834380497612465,0.0,0.0,0.016908073949327893,1.0,0.0,0.0,1.0,0.0,0.0,0.0
270,0.0,1.0,0.5727569741140991,0.0,0.0,0.1468620176246054,0.0,1.0,0.0,1.0,0.0,0.0,0.0
271,1.0,1.0,0.37512679519283465,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,1.0,0.0,0.0,0.0
272,0.0,0.0,0.32143754712239253,0.125,0.0,0.26697521827762305,0.0,1.0,0.1,0.0,1.0,0.0,0.0
273,1.0,0.0,0.37512679519283465,0.125,0.0,0.030253985132996517,0.0,0.0,0.1,0.0,0.0,1.0,0.0
274,1.0,1.0,0.37512679519283465,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,1.0,0.0,0.0,0.0
275,0.5,0.0,0.24604171902488062,0.125,0.0,0.050748620223090936,1.0,0.0,0.1,0.0,0.0,1.0,0.0
276,0.5,1.0,0.34656948982156316,0.0,0.0,0.020494635090094415,1.0,0.0,0.0,1.0,0.0,0.0,0.0
277,0.5,1.0,0.49736114601658704,0.125,0.0,0.050748620223090936,1.0,0.0,0.1,1.0,0.0,0.0,0.0
278,0.5,1.0,0.37170143252073384,0.125,0.0,0.04098927018018883,1.0,0.0,0.1,1.0,0.0,0.0,0.0
279,0.5,1.0,0.2711736617240512,0.0,0.0,0.020494635090094415,1.0,0.0,0.0,1.0,0.0,0.0,0.0
280,1.0,0.0,0.2837396330736366,0.0,0.0,0.016908073949327893,1.0,0.0,0.0,0.0,0.0,1.0,0.0
281,1.0,1.0,0.0041467705453631576,0.125,0.16666666666666666,0.026887009368195294,1.0,0.0,0.20000000000000004,0.0,0.0,0.0,1.0
282,1.0,0.0,0.37512679519283465,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,0.0,0.0,1.0,0.0
283,1.0,0.0,0.10781603417944208,0.125,0.16666666666666666,0.029757819776815374,0.0,1.0,0.20000000000000004,0.0,0.0,1.0,0.0
284,1.0,0.0,0.01985423473234481,0.125,0.16666666666666666,0.039452172548431745,1.0,0.0,0.20000000000000004,0.0,0.0,1.0,0.0
285,1.0,1.0,0.4470972606182458,0.0,0.0,0.014151057562208049,1.0,0.0,0.0,1.0,0.0,0.0,0.0
286,1.0,1.0,0.37512679519283465,0.0,0.0,0.014151057562208049,1.0,0.0,0.0,1.0,0.0,0.0,0.0
287,0.0,1.0,0.2963056044232219,0.125,0.0,0.16057390443488287,1.0,0.0,0.1,1.0,0.0,0.0,0.0
288,1.0,1.0,0.37512679519283465,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,1.0,0.0,0.0,0.0
289,1.0,1.0,0.37512679519283465,0.0,0.0,0.015712553569072387,1.0,0.0,0.0,1.0,0.0,0.0,0.0
290,0.0,1.0,0.37512679519283465,0.0,0.0,0.07729405233978466,1.0,0.0,0.0,1.0,0.0,0.0,0.0
291,1.0,0.0,0.37170143252073384,0.0,0.0,0.013565496559633922,0.0,0.0,0.0,0.0,0.0,1.0,0.0
292,1.0,1.0,0.37512679519283465,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,1.0,0.0,0.0,0.0
293,0.0,1.0,0.6607187735611963,0.125,0.16666666666666666,0.15977676072337862,1.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0
294,1.0,1.0,0.4470972606182458,0.0,0.0,0.018542765081513996,1.0,0.0,0.0,1.0,0.0,0.0,0.0
295,1.0,1.0,0.32143754712239253,0.0,0.0,0.015411575213749286,1.0,0.0,0.0,1.0,0.0,0.0,0.0
296,0.5,0.0,0.007288263382759488,0.125,0.3333333333333333,0.08115719346076702,0.0,1.0,0.30000000000000004,0.0,0.0,1.0,0.0
297,1.0,1.0,0.37512679519283465,0.25,0.0,0.04231498029001666,0.0,1.0,0.20000000000000004,1.0,0.0,0.0,0.0
298,0.0,1.0,0.37170143252073384,0.0,0.0,0.08881008539040913,1.0,0.0,0.0,1.0,0.0,0.0,0.0
299,1.0,1.0,0.35913546117114853,0.0,0.0,0.015330377421392339,1.0,0.0,0.0,1.0,0.0,0.0,0.0
300,1.0,1.0,0.39683337521990447,0.0,0.0,0.015175789316712771,1.0,0.0,0.0,1.0,0.0,0.0,0.0
301,0.5,1.0,0.37512679519283465,0.0,0.0,0.02936744577509929,0.0,1.0,0.0,1.0,0.0,0.0,0.0
302,0.5,1.0,0.5350590600653431,0.0,0.16666666666666666,0.04098927018018883,1.0,0.0,0.1,1.0,0.0,0.0,0.0
303,1.0,1.0,0.2963056044232219,0.0,0.0,0.016908073949327893,1.0,0.0,0.0,1.0,0.0,0.0,0.0
304,1.0,0.0,0.37512679519283465,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,0.0,0.0,1.0,0.0
305,0.0,0.0,0.7989444584066349,0.125,0.16666666666666666,0.051822148727810165,1.0,0.0,0.20000000000000004,0.0,1.0,0.0,0.0
306,0.0,1.0,0.37170143252073384,0.125,0.3333333333333333,0.29580589980036276,1.0,0.0,0.30000000000000004,1.0,0.0,0.0,0.0
307,1.0,1.0,0.005152048253329982,0.0,0.16666666666666666,0.018249984580226933,1.0,0.0,0.1,0.0,0.0,0.0,1.0
308,0.0,1.0,0.685850716260367,0.125,0.16666666666666666,0.18249984580226933,1.0,0.0,0.20000000000000004,1.0,0.0,0.0,0.0
309,1.0,0.0,0.5601910027645137,0.125,0.0,0.027537567642055148,1.0,0.0,0.1,0.0,1.0,0.0,0.0
310,1.0,1.0,0.22090977632571,0.0,0.0,0.016908073949327893,1.0,0.0,0.0,1.0,0.0,0.0,0.0
311,1.0,1.0,0.2711736617240512,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,1.0,0.0,0.0,0.0
312,1.0,1.0,0.37512679519283465,0.0,0.0,0.014785415314996686,1.0,0.0,0.0,1.0,0.0,0.0,0.0
313,1.0,0.0,0.4596632319678311,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,0.0,0.0,1.0,0.0
314,0.0,0.0,0.685850716260367,0.0,0.0,0.2647385704347907,0.0,1.0,0.0,0.0,1.0,0.0,0.0
315,1.0,0.0,0.20834380497612465,0.0,0.0,0.015094396337354966,0.0,0.0,0.0,0.0,0.0,1.0,0.0
316,0.0,1.0,0.7109826589595376,0.125,0.0,0.2859895551532101,0.0,1.0,0.1,1.0,0.0,0.0,0.0
317,0.5,1.0,0.2334757476752953,0.0,0.0,0.020494635090094415,1.0,0.0,0.0,1.0,0.0,0.0,0.0
318,1.0,1.0,0.33400351847197784,0.0,0.0,0.015330377421392339,1.0,0.0,0.0,1.0,0.0,0.0,0.0
319,0.5,1.0,0.2711736617240512,0.25,0.0,0.061483905270283246,1.0,0.0,0.20000000000000004,1.0,0.0,0.0,0.0
320,1.0,1.0,0.32143754712239253,0.0,0.0,0.015175789316712771,1.0,0.0,0.0,1.0,0.0,0.0,0.0
321,1.0,1.0,0.3088715757728072,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,1.0,0.0,0.0,0.0
322,0.5,1.0,0.32143754712239253,0.0,0.0,0.025374310111545468,1.0,0.0,0.0,1.0,0.0,0.0,0.0
323,0.0,1.0,0.4093993465694898,0.0,0.0,0.051822148727810165,1.0,0.0,0.0,1.0,0.0,0.0,0.0
324,0.0,0.0,0.4847951746670017,0.0,0.0,0.41250332793836464,1.0,0.0,0.0,0.0,0.0,1.0,0.0
325,1.0,1.0,0.2837396330736366,0.0,0.0,0.013760683560491965,1.0,0.0,0.0,1.0,0.0,0.0,0.0
326,0.5,0.0,0.14551394822819805,0.25,0.16666666666666666,0.07612293033463641,1.0,0.0,0.30000000000000004,0.0,0.0,1.0,0.0
327,0.0,1.0,0.5727569741140991,0.0,0.0,0.15458810467956932,0.0,1.0,0.0,1.0,0.0,0.0,0.0
328,0.5,1.0,0.35913546117114853,0.125,0.0,0.050748620223090936,1.0,0.0,0.1,1.0,0.0,0.0,0.0
329,0.5,1.0,0.2586076903744659,0.0,0.0,0.025374310111545468,1.0,0.0,0.0,1.0,0.0,0.0,0.0
330,0.5,0.0,0.5978889168132697,0.0,0.3333333333333333,0.07173122281533045,1.0,0.0,0.20000000000000004,0.0,1.0,0.0,0.0
331,0.0,1.0,0.4847951746670017,0.0,0.0,0.057970539254838485,0.0,1.0,0.0,1.0,0.0,0.0,0.0
332,1.0,1.0,0.37512679519283465,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,1.0,0.0,0.0,0.0
333,1.0,0.0,0.2334757476752953,0.125,0.16666666666666666,0.030725752114070404,0.0,1.0,0.20000000000000004,0.0,1.0,0.0,0.0
334,1.0,1.0,0.33400351847197784,0.0,0.0,0.015411575213749286,1.0,0.0,0.0,1.0,0.0,0.0,0.0
335,0.0,1.0,0.37170143252073384,0.0,0.0,0.050748620223090936,1.0,0.0,0.0,1.0,0.0,0.0,0.0
336,0.5,1.0,0.39683337521990447,0.0,0.0,0.025374310111545468,1.0,0.0,0.0,1.0,0.0,0.0,0.0
337,1.0,1.0,0.4847951746670017,0.0,0.3333333333333333,0.014110458666029575,0.0,1.0,0.20000000000000004,1.0,0.0,0.0,0.0
338,0.5,1.0,0.3088715757728072,0.0,0.0,0.061483905270283246,1.0,0.0,0.0,1.0,0.0,0.0,0.0
339,1.0,1.0,0.37512679519283465,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,0.0,0.0,0.0,1.0
340,0.5,1.0,0.22090977632571,0.0,0.0,0.020494635090094415,1.0,0.0,0.0,1.0,0.0,0.0,0.0
341,1.0,1.0,0.39683337521990447,0.0,0.0,0.014793613169032724,1.0,0.0,0.0,1.0,0.0,0.0,0.0
342,1.0,1.0,0.37512679519283465,0.125,1.5,0.13575255909676825,1.0,0.0,1.0,1.0,0.0,0.0,0.0
343,0.0,0.0,0.723548630309123,0.0,0.16666666666666666,1.0,0.0,1.0,0.1,0.0,1.0,0.0,0.0
344,1.0,1.0,0.37512679519283465,0.125,0.16666666666666666,0.028302115124416098,1.0,0.0,0.20000000000000004,0.0,0.0,0.0,1.0
345,1.0,0.0,0.19577783362653933,0.0,0.0,0.014931805565640218,1.0,0.0,0.0,0.0,0.0,1.0,0.0
346,0.5,1.0,0.32143754712239253,0.0,0.0,0.025374310111545468,1.0,0.0,0.0,1.0,0.0,0.0,0.0
347,1.0,0.0,0.4722292033174164,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,0.0,1.0,0.0,0.0
348,0.5,1.0,0.2963056044232219,0.0,0.0,0.026350245115835676,1.0,0.0,0.0,1.0,0.0,0.0,0.0
349,0.5,0.0,0.38426740387031916,0.0,0.0,0.04098927018018883,1.0,0.0,0.0,0.0,0.0,1.0,0.0
350,0.0,0.0,0.5601910027645137,0.0,0.16666666666666666,0.12366716556464086,0.0,1.0,0.1,0.0,1.0,0.0,0.0
351,0.5,1.0,0.3088715757728072,0.0,0.0,0.020494635090094415,1.0,0.0,0.0,1.0,0.0,0.0,0.0
352,0.5,1.0,0.22090977632571,0.0,0.0,0.1434624456306609,1.0,0.0,0.0,1.0,0.0,0.0,0.0
353,0.5,1.0,0.610454888162855,0.125,0.3333333333333333,0.12687155055772734,1.0,0.0,0.30000000000000004,1.0,0.0,0.0,0.0
354,1.0,0.0,-0.00314149283739633,0.125,0.3333333333333333,0.04015972542654215,1.0,0.0,0.30000000000000004,0.0,0.0,1.0,0.0
355,0.0,1.0,0.6230208595124404,0.0,0.0,0.050748620223090936,1.0,0.0,0.0,1.0,0.0,0.0,0.0
356,0.0,0.0,0.7361146016587082,0.25,0.0,0.10048070654571319,1.0,0.0,0.20000000000000004,0.0,1.0,0.0,0.0
357,1.0,1.0,0.37512679519283465,0.0,0.0,0.01537917417160685,1.0,0.0,0.0,1.0,0.0,0.0,0.0
358,1.0,1.0,0.37512679519283465,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,1.0,0.0,0.0,0.0
359,1.0,0.0,0.37170143252073384,0.125,0.0,0.030351578633425542,1.0,0.0,0.1,0.0,1.0,0.0,0.0
360,1.0,1.0,0.17692887660216136,1.0,0.3333333333333333,0.13575255909676825,1.0,0.0,1.0,0.0,0.0,0.0,1.0
361,0.5,0.0,0.2963056044232219,0.125,0.16666666666666666,0.07222738817151159,0.0,1.0,0.20000000000000004,0.0,1.0,0.0,0.0
362,0.5,0.0,0.38426740387031916,0.0,0.0,0.04098927018018883,1.0,0.0,0.0,0.0,1.0,0.0,0.0
363,1.0,1.0,0.33400351847197784,0.0,0.0,0.016908073949327893,1.0,0.0,0.0,1.0,0.0,0.0,0.0
364,0.0,0.0,0.3088715757728072,0.125,0.0,0.1082149914547131,0.0,1.0,0.1,0.0,1.0,0.0,0.0
365,1.0,0.0,0.37512679519283465,0.125,1.5,0.13575255909676825,1.0,0.0,1.0,0.0,1.0,0.0,0.0
366,1.0,1.0,0.37512679519283465,0.125,0.0,0.028220722145058292,0.0,1.0,0.1,1.0,0.0,0.0,0.0
367,1.0,0.0,0.2711736617240512,0.0,0.0,0.07746484096553544,1.0,0.0,0.0,0.0,0.0,1.0,0.0
368,0.0,0.0,0.5601910027645137,0.0,0.16666666666666666,0.11594107850967697,0.0,1.0,0.1,0.0,1.0,0.0,0.0
369,0.5,1.0,0.35913546117114853,0.0,0.0,0.027049600139910042,0.0,1.0,0.0,1.0,0.0,0.0,0.0
370,0.5,1.0,0.2586076903744659,0.125,0.0,0.022446505098674838,1.0,0.0,0.1,1.0,0.0,0.0,0.0
371,0.0,0.0,0.38426740387031916,0.0,0.0,0.2625265161540666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
372,0.0,1.0,0.610454888162855,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
373,0.5,1.0,0.5476250314149284,0.0,0.0,0.025374310111545468,1.0,0.0,0.0,1.0,0.0,0.0,0.0
374,0.0,0.0,0.6732847449107816,0.125,0.16666666666666666,0.15977676072337862,1.0,0.0,0.20000000000000004,0.0,1.0,0.0,0.0
375,0.0,0.0,0.5601910027645137,0.0,0.0,0.5121218935012878,0.0,1.0,0.0,0.0,0.0,1.0,0.0
376,1.0,0.0,0.2711736617240512,0.25,0.0,0.016908073949327893,1.0,0.0,0.20000000000000004,0.0,0.0,1.0,0.0
377,0.5,1.0,0.2586076903744659,0.0,0.0,0.022446505098674838,1.0,0.0,0.0,1.0,0.0,0.0,0.0
378,0.0,1.0,0.685850716260367,0.0,0.0,0.09759350042902103,1.0,0.0,0.0,1.0,0.0,0.0,0.0
379,1.0,1.0,0.05755214878110078,0.5,0.3333333333333333,0.06126431989431795,1.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.0
380,1.0,1.0,0.37512679519283465,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,1.0,0.0,0.0,0.0
381,1.0,1.0,0.32143754712239253,0.0,0.0,0.01537917417160685,0.0,0.0,0.0,1.0,0.0,0.0,0.0
382,1.0,0.0,0.37512679519283465,0.0,0.0,0.028302115124416098,1.0,0.0,0.0,0.0,1.0,0.0,0.0
383,1.0,0.0,0.2334757476752953,0.125,0.0,0.031425107138144774,1.0,0.0,0.1,0.0,1.0,0.0,0.0
384,0.5,1.0,0.37512679519283465,0.0,0.0,0.025130326360472913,1.0,0.0,0.0,1.0,0.0,0.0,0.0
385,0.5,0.0,0.2963056044232219,0.125,0.3333333333333333,0.12687155055772734,1.0,0.0,0.30000000000000004,0.0,0.0,1.0,0.0
386,1.0,1.0,0.2963056044232219,0.0,0.0,0.015175789316712771,1.0,0.0,0.0,1.0,0.0,0.0,0.0
387,0.5,1.0,0.7109826589595376,0.0,0.0,0.025374310111545468,1.0,0.0,0.0,1.0,0.0,0.0,0.0
388,1.0,1.0,0.2586076903744659,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,1.0,0.0,0.0,0.0
389,1.0,1.0,0.0701181201306861,0.375,0.16666666666666666,0.04113566043083236,1.0,0.0,0.4,0.0,0.0,0.0,1.0
390,0.0,1.0,0.2837396330736366,0.0,0.0,0.18249984580226933,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391,0.0,0.0,0.6355868308620256,0.0,0.16666666666666666,0.07690367833806856,1.0,0.0,0.1,0.0,1.0,0.0,0.0
392,1.0,1.0,0.15807991957778336,0.0,0.3333333333333333,0.03952536767375352,1.0,0.0,0.20000000000000004,0.0,0.0,0.0,1.0
393,0.5,1.0,0.5853229454636844,0.0,0.0,0.020494635090094415,1.0,0.0,0.0,1.0,0.0,0.0,0.0
394,1.0,1.0,0.35913546117114853,0.375,0.16666666666666666,0.04298993693898376,1.0,0.0,0.4,1.0,0.0,0.0,0.0
395,0.0,0.0,0.22090977632571,0.125,0.0,0.11711220051482524,1.0,0.0,0.1,0.0,1.0,0.0,0.0
396,1.0,1.0,0.2963056044232219,0.0,0.0,0.014151057562208049,0.0,0.0,0.0,1.0,0.0,0.0,0.0
397,0.0,0.0,0.5978889168132697,0.125,0.16666666666666666,0.15458810467956932,0.0,1.0,0.20000000000000004,0.0,1.0,0.0,0.0
398,1.0,1.0,0.2711736617240512,0.0,0.0,0.015175789316712771,1.0,0.0,0.0,1.0,0.0,0.0,0.0
399,1.0,1.0,0.38426740387031916,0.0,0.0,0.015094396337354966,0.0,0.0,0.0,1.0,0.0,0.0,0.0
400,0.0,0.0,0.37170143252073384,0.0,0.0,0.32179836714362564,1.0,0.0,0.0,0.0,0.0,1.0,0.0
401,0.5,1.0,0.4722292033174164,0.125,0.0,0.04098927018018883,1.0,0.0,0.1,1.0,0.0,0.0,0.0
402,0.0,0.0,0.2711736617240512,0.0,0.16666666666666666,0.11594107850967697,0.0,1.0,0.1,0.0,0.0,1.0,0.0
403,0.0,1.0,0.20834380497612465,0.0,0.0,0.09193307740413781,1.0,0.0,0.0,1.0,0.0,0.0,0.0
404,0.0,1.0,0.5350590600653431,0.125,0.0,0.05410739813385612,0.0,1.0,0.1,1.0,0.0,0.0,0.0
405,0.5,1.0,0.24604171902488062,0.0,0.0,0.02705779799394608,0.0,1.0,0.0,1.0,0.0,0.0,0.0
406,0.5,1.0,0.2837396330736366,0.125,0.0,0.020494635090094415,1.0,0.0,0.1,1.0,0.0,0.0,0.0
407,0.0,1.0,0.6230208595124404,0.125,0.16666666666666666,0.41282050681475896,0.0,1.0,0.20000000000000004,1.0,0.0,0.0,0.0
408,1.0,0.0,0.37512679519283465,0.0,0.0,0.01506999796224771,0.0,0.0,0.0,0.0,0.0,1.0,0.0
409,1.0,0.0,0.032420206081930136,0.125,0.16666666666666666,0.026887009368195294,1.0,0.0,0.20000000000000004,0.0,0.0,1.0,0.0
410,1.0,0.0,0.37512679519283465,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,0.0,0.0,1.0,0.0
411,0.0,0.0,0.4596632319678311,0.125,0.0,0.17566830077223786,0.0,0.0,0.1,0.0,1.0,0.0,0.0
412,1.0,0.0,0.34656948982156316,0.0,0.0,0.015175789316712771,1.0,0.0,0.0,0.0,0.0,1.0,0.0
413,1.0,1.0,0.37512679519283465,0.0,0.0,0.015712553569072387,1.0,0.0,0.0,1.0,0.0,0.0,0.0
414,0.0,0.0,0.4847951746670017,0.0,0.0,0.2125586439344078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
415,1.0,1.0,0.4785121889922091,0.0,0.0,0.014151057562208049,1.0,0.0,0.0,1.0,0.0,0.0,0.0
416,1.0,1.0,0.37512679519283465,0.0,0.0,0.015712553569072387,1.0,0.0,0.0,1.0,0.0,0.0,0.0
417,1.0,1.0,0.37512679519283465,0.125,0.16666666666666666,0.04364049521284362,0.0,1.0,0.20000000000000004,0.0,0.0,0.0,1.0
